,,,,,,,,,,,,,,,,,,,,,,,,,,
Sales Availability Report,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Project,Stage,Category,Unit Type,Unit Code,Grand Total (Pricing Structure),Total Finishing Price,Unit Total with Finishing Price,Planned Delivery Date,Actual Delivery Date,Completion Progress, Land Area  (Pricing Structure), Built Area  (Pricing Structure), Basement Area  (Pricing Structure), Uncovered Basement Area  (Pricing Structure), Penthouse Area  (Pricing Structure), Semi Covered Roof Area  (Pricing Structure), Roof Area  (Pricing Structure),Garden / Outdoor Area (Pricing Structure), Garage Area  (Pricing Structure),  Pergola Area  (Pricing Structure), Storage Area  (Pricing Structure), Extra BuiltUp Area  (Pricing Structure),Finishing Specs, Club  (Pricing Structure),,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-2B,Apartment,JIR-3018-22,"ج.م.‏​12,720,000.00",ج.م.‏​0.00,"ج.م.‏​12,720,000.00",6/30/2029,,,0.00,106.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-2B,Apartment,JIR-3018-23,"ج.م.‏​12,720,000.00",ج.م.‏​0.00,"ج.م.‏​12,720,000.00",6/30/2029,,,0.00,106.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-3B+N,Apartment,JIR-3018-24,"ج.م.‏​18,644,000.00",ج.م.‏​0.00,"ج.م.‏​18,644,000.00",6/30/2029,,,0.00,158.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-1B,Apartment,JIR-3018-25,"ج.م.‏​8,001,000.00",ج.م.‏​0.00,"ج.م.‏​8,001,000.00",6/30/2029,,,0.00,63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-3B+N,Apartment,JIR-3018-31,"ج.م.‏​18,762,000.00",ج.م.‏​0.00,"ج.م.‏​18,762,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-2B,Apartment,JIR-3018-32,"ج.م.‏​12,720,000.00",ج.م.‏​0.00,"ج.م.‏​12,720,000.00",6/30/2029,,,0.00,106.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-2B,Apartment,JIR-3018-33,"ج.م.‏​12,720,000.00",ج.م.‏​0.00,"ج.م.‏​12,720,000.00",6/30/2029,,,0.00,106.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-3B+N,Apartment,JIR-3018-34,"ج.م.‏​18,644,000.00",ج.م.‏​0.00,"ج.م.‏​18,644,000.00",6/30/2029,,,0.00,158.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-1B,Apartment,JIR-3018-35,"ج.م.‏​8,001,000.00",ج.م.‏​0.00,"ج.م.‏​8,001,000.00",6/30/2029,,,0.00,63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-3B+N,Apartment,JIR-3018-41,"ج.م.‏​18,762,000.00",ج.م.‏​0.00,"ج.م.‏​18,762,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-2B,Apartment,JIR-3018-43,"ج.م.‏​12,720,000.00",ج.م.‏​0.00,"ج.م.‏​12,720,000.00",6/30/2029,,,0.00,106.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-3B+N,Apartment,JIR-3018-44,"ج.م.‏​18,644,000.00",ج.م.‏​0.00,"ج.م.‏​18,644,000.00",6/30/2029,,,0.00,158.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-1B,Apartment,JIR-3018-45,"ج.م.‏​8,001,000.00",ج.م.‏​0.00,"ج.م.‏​8,001,000.00",6/30/2029,,,0.00,63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-3B+N,Apartment,JIR-3018-51,"ج.م.‏​18,762,000.00",ج.م.‏​0.00,"ج.م.‏​18,762,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-2B,Apartment,JIR-3018-52,"ج.م.‏​12,720,000.00",ج.م.‏​0.00,"ج.م.‏​12,720,000.00",6/30/2029,,,0.00,106.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-2B,Apartment,JIR-3018-53,"ج.م.‏​12,720,000.00",ج.م.‏​0.00,"ج.م.‏​12,720,000.00",6/30/2029,,,0.00,106.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-3B+N,Apartment,JIR-3018-54,"ج.م.‏​18,644,000.00",ج.م.‏​0.00,"ج.م.‏​18,644,000.00",6/30/2029,,,0.00,158.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-2B+N,Apartment,JIR-3018-61,"ج.م.‏​17,670,000.00",ج.م.‏​0.00,"ج.م.‏​17,670,000.00",6/30/2029,,,0.00,144.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-2B,Apartment,JIR-3018-63,"ج.م.‏​12,720,000.00",ج.م.‏​0.00,"ج.م.‏​12,720,000.00",6/30/2029,,,0.00,106.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-2B+N,Apartment,JIR-3018-64,"ج.م.‏​17,550,000.00",ج.م.‏​0.00,"ج.م.‏​17,550,000.00",6/30/2029,,,0.00,143.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-1B,Apartment,JIR-3018-65,"ج.م.‏​8,001,000.00",ج.م.‏​0.00,"ج.م.‏​8,001,000.00",6/30/2029,,,0.00,63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Penthouse-2B+N,Apartment,JIR-3018-71,"ج.م.‏​15,570,000.00",ج.م.‏​0.00,"ج.م.‏​15,570,000.00",6/30/2029,,,0.00,126.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Penthouse-2B+N,Apartment,JIR-3018-74,"ج.م.‏​15,570,000.00",ج.م.‏​0.00,"ج.م.‏​15,570,000.00",6/30/2029,,,0.00,126.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Garden-3B+N,Apartment,JIR-3019-01,"ج.م.‏​21,771,000.00",ج.م.‏​0.00,"ج.م.‏​21,771,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,85.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Garden-2B,Apartment,JIR-3019-02,"ج.م.‏​14,556,000.00",ج.م.‏​0.00,"ج.م.‏​14,556,000.00",6/30/2029,,,0.00,106.00,0.00,0.00,0.00,0.00,0.00,51.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Garden-2B,Apartment,JIR-3019-03,"ج.م.‏​14,556,000.00",ج.م.‏​0.00,"ج.م.‏​14,556,000.00",6/30/2029,,,0.00,106.00,0.00,0.00,0.00,0.00,0.00,51.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Garden-3B+N,Apartment,JIR-3019-04,"ج.م.‏​21,653,000.00",ج.م.‏​0.00,"ج.م.‏​21,653,000.00",6/30/2029,,,0.00,158.00,0.00,0.00,0.00,0.00,0.00,85.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-3B+N,Apartment,JIR-3019-11,"ج.م.‏​18,762,000.00",ج.م.‏​0.00,"ج.م.‏​18,762,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-2B,Apartment,JIR-3019-12,"ج.م.‏​12,720,000.00",ج.م.‏​0.00,"ج.م.‏​12,720,000.00",6/30/2029,,,0.00,106.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-2B,Apartment,JIR-3019-13,"ج.م.‏​12,720,000.00",ج.م.‏​0.00,"ج.م.‏​12,720,000.00",6/30/2029,,,0.00,106.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-3B+N,Apartment,JIR-3019-14,"ج.م.‏​18,644,000.00",ج.م.‏​0.00,"ج.م.‏​18,644,000.00",6/30/2029,,,0.00,158.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-1B,Apartment,JIR-3019-15,"ج.م.‏​8,001,000.00",ج.م.‏​0.00,"ج.م.‏​8,001,000.00",6/30/2029,,,0.00,63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-3B+N,Apartment,JIR-3019-21,"ج.م.‏​18,762,000.00",ج.م.‏​0.00,"ج.م.‏​18,762,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-2B,Apartment,JIR-3019-22,"ج.م.‏​12,720,000.00",ج.م.‏​0.00,"ج.م.‏​12,720,000.00",6/30/2029,,,0.00,106.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-2B,Apartment,JIR-3019-23,"ج.م.‏​12,720,000.00",ج.م.‏​0.00,"ج.م.‏​12,720,000.00",6/30/2029,,,0.00,106.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-3B+N,Apartment,JIR-3019-24,"ج.م.‏​18,644,000.00",ج.م.‏​0.00,"ج.م.‏​18,644,000.00",6/30/2029,,,0.00,158.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-1B,Apartment,JIR-3019-25,"ج.م.‏​8,001,000.00",ج.م.‏​0.00,"ج.م.‏​8,001,000.00",6/30/2029,,,0.00,63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-3B+N,Apartment,JIR-3019-31,"ج.م.‏​18,762,000.00",ج.م.‏​0.00,"ج.م.‏​18,762,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-2B,Apartment,JIR-3019-32,"ج.م.‏​12,720,000.00",ج.م.‏​0.00,"ج.م.‏​12,720,000.00",6/30/2029,,,0.00,106.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-2B,Apartment,JIR-3019-33,"ج.م.‏​12,720,000.00",ج.م.‏​0.00,"ج.م.‏​12,720,000.00",6/30/2029,,,0.00,106.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-3B+N,Apartment,JIR-3019-34,"ج.م.‏​18,644,000.00",ج.م.‏​0.00,"ج.م.‏​18,644,000.00",6/30/2029,,,0.00,158.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-1B,Apartment,JIR-3019-35,"ج.م.‏​8,001,000.00",ج.م.‏​0.00,"ج.م.‏​8,001,000.00",6/30/2029,,,0.00,63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-3B+N,Apartment,JIR-3019-41,"ج.م.‏​18,762,000.00",ج.م.‏​0.00,"ج.م.‏​18,762,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-2B,Apartment,JIR-3019-42,"ج.م.‏​12,720,000.00",ج.م.‏​0.00,"ج.م.‏​12,720,000.00",6/30/2029,,,0.00,106.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-2B,Apartment,JIR-3019-43,"ج.م.‏​12,720,000.00",ج.م.‏​0.00,"ج.م.‏​12,720,000.00",6/30/2029,,,0.00,106.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-3B+N,Apartment,JIR-3019-44,"ج.م.‏​18,644,000.00",ج.م.‏​0.00,"ج.م.‏​18,644,000.00",6/30/2029,,,0.00,158.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-1B,Apartment,JIR-3019-45,"ج.م.‏​8,001,000.00",ج.م.‏​0.00,"ج.م.‏​8,001,000.00",6/30/2029,,,0.00,63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-3B+N,Apartment,JIR-3019-51,"ج.م.‏​18,762,000.00",ج.م.‏​0.00,"ج.م.‏​18,762,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-3B+N,Apartment,JIR-3019-54,"ج.م.‏​18,644,000.00",ج.م.‏​0.00,"ج.م.‏​18,644,000.00",6/30/2029,,,0.00,158.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-1B,Apartment,JIR-3019-55,"ج.م.‏​8,001,000.00",ج.م.‏​0.00,"ج.م.‏​8,001,000.00",6/30/2029,,,0.00,63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-2B+N,Apartment,JIR-3019-61,"ج.م.‏​17,670,000.00",ج.م.‏​0.00,"ج.م.‏​17,670,000.00",6/30/2029,,,0.00,144.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-2B+N,Apartment,JIR-3019-64,"ج.م.‏​17,550,000.00",ج.م.‏​0.00,"ج.م.‏​17,550,000.00",6/30/2029,,,0.00,143.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Penthouse-2B+N,Apartment,JIR-3019-71,"ج.م.‏​15,570,000.00",ج.م.‏​0.00,"ج.م.‏​15,570,000.00",6/30/2029,,,0.00,126.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Penthouse-2B+N,Apartment,JIR-3019-74,"ج.م.‏​15,570,000.00",ج.م.‏​0.00,"ج.م.‏​15,570,000.00",6/30/2029,,,0.00,126.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Garden-3B+N,Apartment,JIR-3020-01,"ج.م.‏​21,771,000.00",ج.م.‏​0.00,"ج.م.‏​21,771,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,85.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Garden-3B+N,Apartment,JIR-3020-04,"ج.م.‏​21,771,000.00",ج.م.‏​0.00,"ج.م.‏​21,771,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,85.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-3020-11,"ج.م.‏​18,762,000.00",ج.م.‏​0.00,"ج.م.‏​18,762,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-2B,Apartment,JIR-3020-12,"ج.م.‏​12,720,000.00",ج.م.‏​0.00,"ج.م.‏​12,720,000.00",6/30/2029,,,0.00,106.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-3020-14,"ج.م.‏​18,762,000.00",ج.م.‏​0.00,"ج.م.‏​18,762,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-3020-21,"ج.م.‏​18,762,000.00",ج.م.‏​0.00,"ج.م.‏​18,762,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-3020-24,"ج.م.‏​18,762,000.00",ج.م.‏​0.00,"ج.م.‏​18,762,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-3020-31,"ج.م.‏​18,762,000.00",ج.م.‏​0.00,"ج.م.‏​18,762,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-3020-34,"ج.م.‏​18,762,000.00",ج.م.‏​0.00,"ج.م.‏​18,762,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-3020-41,"ج.م.‏​18,762,000.00",ج.م.‏​0.00,"ج.م.‏​18,762,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-3020-44,"ج.م.‏​18,762,000.00",ج.م.‏​0.00,"ج.م.‏​18,762,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-3020-61,"ج.م.‏​18,290,000.00",ج.م.‏​0.00,"ج.م.‏​18,290,000.00",6/30/2029,,,0.00,155.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-3020-64,"ج.م.‏​18,290,000.00",ج.م.‏​0.00,"ج.م.‏​18,290,000.00",6/30/2029,,,0.00,155.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Garden-3B+N,Apartment,JIR-3004-01,"ج.م.‏​21,771,000.00",ج.م.‏​0.00,"ج.م.‏​21,771,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,85.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Garden-3B+N,Apartment,JIR-3004-04,"ج.م.‏​21,771,000.00",ج.م.‏​0.00,"ج.م.‏​21,771,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,85.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Garden-1B,Apartment,JIR-3004-05,"ج.م.‏​8,929,000.00",ج.م.‏​0.00,"ج.م.‏​8,929,000.00",6/30/2029,,,0.00,64.00,0.00,0.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-3004-11,"ج.م.‏​18,762,000.00",ج.م.‏​0.00,"ج.م.‏​18,762,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-3004-14,"ج.م.‏​18,762,000.00",ج.م.‏​0.00,"ج.م.‏​18,762,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-3004-21,"ج.م.‏​18,762,000.00",ج.م.‏​0.00,"ج.م.‏​18,762,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-3004-24,"ج.م.‏​18,762,000.00",ج.م.‏​0.00,"ج.م.‏​18,762,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
